numer_sta;date;pmer;ff;t;u;vv;ww;pres;niv_bar;tn24;tx24;ht_neige;rr24
07747;20230410120000;102130;4.100000;294.050000;40;60000;0;101610;mq;mq;mq;0.000000;0.000000
07761;20230410120000;102240;4.400000;290.450000;61;18580;0;102130;mq;mq;mq;0.000000;0.000000
07790;20230410120000;102260;3.700000;290.750000;43;48330;0;102120;mq;mq;mq;mq;mq
61968;20230410120000;100920;3.200000;304.550000;67;mq;mq;100880;mq;298.050000;305.250000;mq;7.300000
61972;20230410120000;101150;mq;302.150000;69;mq;mq;101080;mq;294.950000;303.150000;mq;0.200000
61976;20230410120000;100960;3.700000;302.250000;76;mq;mq;100870;mq;298.650000;303.750000;mq;0.000000
61980;20230410120000;101110;3.400000;299.650000;85;19840;0;100960;mq;mq;mq;mq;-0.100000
61996;20230410120000;102870;6.200000;288.050000;87;mq;mq;102520;mq;286.450000;292.150000;mq;0.000000
61997;20230410120000;102560;4.100000;277.850000;80;mq;mq;100740;mq;276.850000;287.250000;mq;0.200000
67005;20230410120000;101010;3.600000;304.650000;67;20000;0;100930;mq;mq;mq;mq;11.100000
71805;20230410120000;101880;10.300000;276.750000;69;13270;0;101790;mq;mq;mq;mq;-0.100000
78890;20230410120000;101730;5.000000;300.050000;69;mq;mq;101410;mq;298.150000;301.750000;mq;0.000000
78894;20230410120000;101740;2.800000;299.350000;71;mq;mq;101220;mq;297.350000;303.650000;mq;0.000000
78897;20230410120000;101740;5.500000;299.750000;70;26510;mq;101650;mq;mq;mq;mq;0.200000
78922;20230410120000;101710;7.200000;301.350000;70;mq;mq;101270;mq;297.750000;301.950000;mq;0.200000
78925;20230410120000;101690;6.100000;300.450000;70;30120;0;101600;mq;mq;302.850000;mq;0.600000
81401;20230410120000;101490;3.600000;301.750000;74;mq;mq;101430;mq;297.250000;305.950000;mq;0.000000
81405;20230410120000;101530;3.100000;297.250000;98;26560;0;101440;mq;mq;mq;mq;29.800000
81408;20230410120000;101490;0.800000;299.850000;84;mq;mq;101410;mq;296.750000;305.650000;mq;7.200000
81415;20230410120000;mq;2.300000;299.350000;83;mq;mq;mq;mq;297.350000;307.650000;mq;0.000000
07005;20230410150000;101300;4.500000;284.150000;86;19740;0;100430;mq;mq;mq;0.000000;3.600000
07015;20230410150000;101260;5.400000;285.350000;87;33880;0;100700;mq;mq;mq;0.000000;1.200000
07020;20230410150000;101320;8.500000;285.550000;87;5000;2;101210;mq;mq;mq;mq;4.200000
07027;20230410150000;101380;8.000000;287.950000;78;13060;0;100580;mq;mq;mq;0.000000;3.000000
07037;20230410150000;101430;2.800000;283.150000;97;3900;63;99540;mq;mq;mq;0.000000;5.000000
07072;20230410150000;101500;5.600000;289.350000;58;20000;0;100370;mq;mq;mq;0.000000;0.000000
07110;20230410150000;101680;5.500000;284.450000;89;7690;61;100500;mq;mq;mq;0.000000;6.800000
07117;20230410150000;101490;8.900000;285.950000;81;mq;mq;100790;mq;mq;mq;mq;4.000000
07130;20230410150000;101600;7.200000;289.650000;67;18360;0;101160;mq;mq;mq;0.000000;-0.100000
07139;20230410150000;101490;5.900000;287.050000;90;19650;0;99770;mq;mq;mq;0.000000;0.600000
07149;20230410150000;101530;6.600000;288.750000;71;20000;61;100460;mq;mq;mq;0.000000;-0.100000
07168;20230410150000;101620;6.000000;289.350000;49;20000;0;100220;mq;mq;mq;0.000000;0.000000
07181;20230410150000;101700;5.100000;289.050000;49;49280;0;97610;mq;mq;mq;mq;0.000000
07190;20230410150000;101710;4.000000;290.550000;47;47070;0;99930;mq;mq;mq;0.000000;0.000000
07207;20230410150000;101880;7.800000;286.850000;87;6000;2;101360;mq;mq;mq;mq;0.800000
07222;20230410150000;101860;6.100000;287.050000;90;18540;0;101550;mq;mq;mq;0.000000;1.200000
07240;20230410150000;101780;5.800000;287.850000;84;19500;0;100450;mq;mq;mq;0.000000;-0.100000
07255;20230410150000;101870;5.400000;290.450000;49;20000;0;99910;mq;mq;mq;0.000000;-0.100000
07280;20230410150000;101860;3.200000;289.150000;58;19890;61;99260;mq;mq;mq;0.000000;-0.100000
07299;20230410150000;101810;1.400000;290.850000;49;56900;0;98620;mq;mq;mq;0.000000;0.000000
07314;20230410150000;102120;7.300000;286.850000;93;8000;60;101840;mq;mq;mq;mq;-0.100000
07335;20230410150000;101960;7.400000;288.550000;77;41180;0;100530;mq;mq;mq;0.000000;0.200000
07434;20230410150000;102080;5.200000;287.950000;61;35990;0;97360;mq;mq;mq;0.000000;0.000000
07460;20230410150000;101840;4.100000;293.050000;34;47580;0;98010;mq;mq;mq;0.000000;0.000000
07471;20230410150000;mq;2.600000;288.850000;37;20000;0;92420;92500;mq;mq;0.000000;0.000000
07481;20230410150000;101920;2.000000;292.950000;33;60000;2;99120;mq;mq;mq;0.000000;0.000000
07510;20230410150000;102370;6.700000;288.750000;73;35190;0;101790;mq;mq;mq;0.000000;-0.100000
07535;20230410150000;102150;3.800000;292.150000;50;20000;0;99100;mq;mq;mq;0.000000;0.000000
07558;20230410150000;101950;4.700000;289.950000;47;20000;0;93830;mq;mq;mq;0.000000;0.000000
07577;20230410150000;101970;2.800000;293.450000;38;20000;0;101100;mq;mq;mq;0.000000;0.000000
07591;20230410150000;mq;4.200000;290.450000;24;mq;mq;91830;mq;276.850000;290.750000;0.000000;0.000000
07607;20230410150000;102340;6.600000;292.450000;54;19750;0;101640;mq;mq;mq;0.000000;0.000000
07621;20230410150000;102220;3.900000;292.150000;54;31880;0;98000;mq;mq;mq;0.000000;0.000000
07627;20230410150000;102140;4.600000;292.550000;37;20000;0;97350;mq;mq;mq;0.000000;0.000000
07630;20230410150000;102190;5.600000;292.750000;51;19040;0;100430;mq;mq;mq;0.000000;0.000000
07643;20230410150000;102190;5.600000;287.950000;83;52860;0;102090;mq;mq;mq;0.000000;0.000000
07650;20230410150000;102160;6.800000;290.650000;57;17330;0;101780;mq;mq;mq;0.000000;0.000000
07661;20230410150000;mq;4.800000;mq;mq;mq;3;mq;mq;mq;mq;mq;mq
07690;20230410150000;102240;1.900000;288.850000;71;50000;3;101930;mq;mq;mq;0.000000;0.000000
07747;20230410150000;102120;2.000000;292.250000;46;53920;0;101600;mq;mq;mq;0.000000;0.000000
07761;20230410150000;102190;3.900000;291.250000;59;20560;0;102080;mq;mq;mq;0.000000;0.000000
07790;20230410150000;102160;3.100000;290.750000;32;57640;0;102020;mq;mq;mq;mq;mq
61968;20230410150000;101070;1.200000;301.150000;81;mq;mq;101020;mq;298.050000;305.250000;mq;7.300000
61972;20230410150000;101160;mq;299.950000;74;mq;mq;101090;mq;294.950000;303.150000;mq;0.200000
61976;20230410150000;101070;4.700000;300.350000;85;mq;mq;100980;mq;299.350000;303.750000;mq;0.000000
61980;20230410150000;101270;3.200000;298.650000;79;35030;0;101120;mq;mq;mq;mq;-0.100000
61996;20230410150000;102840;6.000000;287.450000;92;mq;mq;102490;mq;286.450000;292.150000;mq;0.400000
61997;20230410150000;102510;4.900000;277.650000;84;mq;mq;100690;mq;276.850000;279.750000;mq;0.200000
61998;20230410150000;101340;12.300000;278.250000;72;mq;mq;100970;mq;mq;mq;mq;mq
67005;20230410150000;101070;2.100000;302.250000;73;18630;0;100990;mq;mq;mq;mq;11.100000
71805;20230410150000;101860;10.500000;277.950000;66;16360;0;101770;mq;mq;mq;mq;-0.100000
78890;20230410150000;101760;5.700000;300.650000;67;mq;mq;101440;mq;298.150000;301.750000;mq;0.000000
78894;20230410150000;101780;4.100000;302.150000;64;mq;mq;101270;mq;297.350000;303.650000;mq;0.000000
78897;20230410150000;101770;6.800000;301.450000;68;32370;mq;101680;mq;mq;mq;mq;0.200000
78922;20230410150000;101740;7.600000;302.150000;64;mq;mq;101300;mq;298.650000;302.250000;mq;0.000000
78925;20230410150000;101690;7.500000;302.850000;60;22430;0;101600;mq;mq;mq;mq;0.200000
81401;20230410150000;101460;1.200000;302.650000;80;mq;mq;101400;mq;297.250000;305.950000;mq;5.600000
81405;20230410150000;101500;2.400000;297.950000;97;2450;64;101410;mq;mq;mq;mq;37.300000
81408;20230410150000;101450;4.700000;300.350000;83;mq;mq;101370;mq;296.750000;305.650000;mq;7.200000
81415;20230410150000;mq;1.900000;302.250000;73;mq;mq;mq;mq;297.350000;307.650000;mq;0.000000
89642;20230410150000;99890;2.100000;264.450000;55;mq;mq;99340;mq;mq;mq;mq;mq
07005;20230410180000;101220;8.100000;284.550000;76;20000;0;100350;mq;mq;mq;0.000000;3.800000
07015;20230410180000;101130;5.900000;284.550000;85;24180;0;100560;mq;mq;mq;0.000000;1.800000
07020;20230410180000;101340;8.900000;284.350000;84;10000;1;101230;mq;mq;mq;mq;4.200000
07027;20230410180000;101440;7.800000;284.650000;78;44650;0;100630;mq;mq;mq;0.000000;3.000000
07037;20230410180000;101360;3.300000;284.850000;92;18980;0;99480;mq;mq;mq;0.000000;5.200000
07072;20230410180000;101410;6.900000;285.950000;84;5830;60;100270;mq;mq;mq;0.000000;0.200000
07110;20230410180000;101740;5.000000;284.250000;85;14810;0;100560;mq;mq;mq;0.000000;6.800000
07117;20230410180000;101600;6.600000;284.050000;85;12000;1;100900;mq;mq;mq;mq;4.600000
07130;20230410180000;101630;6.500000;287.350000;70;19800;0;101190;mq;mq;mq;0.000000;-0.100000
07139;20230410180000;101530;4.400000;285.750000;86;12590;61;99800;mq;mq;mq;0.000000;1.400000
07149;20230410180000;101460;5.500000;287.150000;86;9000;61;100390;mq;mq;mq;0.000000;0.400000
07168;20230410180000;101580;5.300000;287.750000;60;20000;0;100170;mq;mq;mq;0.000000;-0.100000
07181;20230410180000;101550;6.100000;286.950000;58;59140;0;97440;mq;mq;mq;mq;-0.100000
07190;20230410180000;101560;4.600000;288.350000;46;32670;0;99770;mq;mq;mq;0.000000;0.000000
07207;20230410180000;101890;8.600000;285.750000;91;7000;2;101370;mq;mq;mq;mq;0.800000
07222;20230410180000;101890;4.600000;286.350000;86;15720;0;101580;mq;mq;mq;0.000000;1.200000
07240;20230410180000;101750;5.500000;286.750000;91;59460;0;100410;mq;mq;mq;0.000000;1.400000
07255;20230410180000;101870;5.200000;288.150000;76;19810;0;99900;mq;mq;mq;0.000000;-0.100000
07280;20230410180000;101800;2.200000;287.450000;63;60000;0;99190;mq;mq;mq;0.000000;-0.100000
07299;20230410180000;101740;3.800000;288.450000;46;60000;0;98520;mq;mq;mq;0.000000;0.000000
07314;20230410180000;102130;7.100000;286.250000;96;8000;2;101850;mq;mq;mq;mq;0.200000
07335;20230410180000;102020;5.100000;286.350000;95;5060;50;100580;mq;mq;mq;0.000000;0.400000
07434;20230410180000;102100;4.400000;286.250000;76;59880;0;97350;mq;mq;mq;0.000000;0.000000
07460;20230410180000;101920;6.900000;290.750000;36;60000;0;98060;mq;mq;mq;0.000000;0.000000
07471;20230410180000;mq;4.000000;286.750000;39;20000;0;92390;92500;mq;mq;0.000000;0.000000
07481;20230410180000;101870;3.500000;290.950000;42;70000;1;99060;mq;mq;mq;0.000000;0.000000
07510;20230410180000;102370;4.900000;286.950000;93;3000;60;101790;mq;mq;mq;0.000000;0.400000
07535;20230410180000;102220;2.700000;289.150000;63;20000;0;99140;mq;mq;mq;0.000000;0.000000
07558;20230410180000;102040;5.100000;287.150000;61;20000;0;93840;mq;mq;mq;0.000000;0.000000
07577;20230410180000;102040;3.200000;290.550000;55;20000;0;101160;mq;mq;mq;0.000000;0.000000
07591;20230410180000;mq;3.100000;288.950000;30;mq;mq;91840;mq;276.850000;290.750000;0.000000;0.000000
07607;20230410180000;102390;4.800000;289.350000;63;59130;0;101680;mq;mq;mq;0.000000;0.000000
07621;20230410180000;102370;4.800000;289.150000;63;16440;0;98100;mq;mq;mq;0.000000;0.000000
07627;20230410180000;102310;3.700000;289.250000;62;20000;0;97460;mq;mq;mq;0.000000;0.000000
07630;20230410180000;102230;4.500000;291.450000;56;17770;0;100460;mq;mq;mq;0.000000;0.000000
07650;20230410180000;102180;3.900000;287.750000;77;44920;0;101790;mq;mq;mq;0.000000;0.000000
07661;20230410180000;mq;1.500000;mq;mq;15000;3;mq;mq;mq;mq;mq;mq
07690;20230410180000;102170;3.000000;288.150000;78;40000;3;101860;mq;mq;mq;0.000000;0.000000
07747;20230410180000;102140;1.100000;291.250000;43;60000;0;101620;mq;mq;mq;0.000000;0.000000
07761;20230410180000;102170;2.100000;287.550000;73;59040;0;102060;mq;mq;mq;0.000000;0.000000
07790;20230410180000;102140;1.100000;286.750000;46;60000;0;101990;mq;mq;mq;mq;mq
61968;20230410180000;101210;1.300000;299.850000;88;mq;mq;101160;mq;298.050000;305.250000;mq;7.300000
61972;20230410180000;101260;mq;297.350000;84;mq;mq;101190;mq;294.950000;303.150000;mq;0.200000
61976;20230410180000;101270;3.700000;299.350000;88;mq;mq;101180;mq;298.850000;303.750000;mq;2.600000
61980;20230410180000;101400;2.000000;297.150000;85;60000;0;101250;mq;mq;mq;mq;0.200000
61996;20230410180000;102850;6.200000;288.250000;90;mq;mq;102500;mq;286.950000;292.150000;mq;0.600000
61997;20230410180000;102380;2.100000;277.450000;89;mq;mq;100570;mq;276.850000;278.550000;mq;1.000000
67005;20230410180000;101230;1.800000;300.850000;82;20000;0;101150;mq;mq;mq;mq;6.900000
71805;20230410180000;101880;10.700000;278.450000;65;14910;0;101790;mq;mq;mq;mq;-0.100000
78890;20230410180000;101530;5.400000;300.950000;59;mq;mq;101210;mq;298.150000;301.750000;mq;0.000000
78894;20230410180000;101550;3.000000;303.350000;56;mq;mq;101040;mq;297.350000;303.550000;mq;0.000000
78897;20230410180000;101510;6.600000;301.750000;54;46960;mq;101420;mq;mq;mq;mq;-0.100000
78922;20230410180000;101520;7.200000;301.250000;67;mq;mq;101080;mq;298.650000;302.250000;mq;0.000000
78925;20230410180000;101470;7.300000;302.450000;56;39710;0;101380;mq;mq;mq;mq;-0.100000
81401;20230410180000;101170;1.900000;303.950000;64;mq;mq;101110;mq;297.250000;305.150000;mq;5.600000
81405;20230410180000;101260;2.400000;298.750000;93;16760;0;101170;mq;mq;mq;mq;43.000000
81408;20230410180000;101230;2.400000;297.950000;95;mq;mq;101150;mq;296.750000;303.350000;mq;21.600000
81415;20230410180000;mq;1.300000;303.550000;66;mq;mq;mq;mq;297.350000;306.750000;mq;0.600000
07005;20230410210000;101280;7.700000;283.150000;80;18220;0;100410;mq;mq;mq;0.000000;3.800000
07015;20230410210000;101140;7.100000;283.250000;82;16720;0;100570;mq;mq;mq;0.000000;1.800000
07020;20230410210000;101490;10.700000;283.850000;83;mq;mq;101380;mq;mq;mq;mq;4.200000
07027;20230410210000;101600;5.900000;281.850000;84;42240;0;100780;mq;mq;mq;0.000000;3.000000
07037;20230410210000;101500;5.200000;282.150000;92;19810;0;99600;mq;mq;mq;0.000000;5.600000
07072;20230410210000;101480;3.000000;283.650000;94;19680;60;100330;mq;mq;mq;0.000000;4.200000
07110;20230410210000;101950;4.000000;282.050000;83;17690;0;100750;mq;mq;mq;0.000000;6.200000
07117;20230410210000;101770;8.100000;283.550000;81;mq;mq;101060;mq;mq;mq;mq;4.600000
07130;20230410210000;101900;4.500000;283.250000;86;40030;0;101450;mq;mq;mq;0.000000;mq
07139;20230410210000;101730;4.700000;283.050000;90;19290;61;99980;mq;mq;mq;0.000000;2.400000
07149;20230410210000;101550;4.200000;284.550000;93;17660;21;100470;mq;mq;mq;0.000000;11.700000
07168;20230410210000;101590;6.800000;286.050000;89;20000;0;100180;mq;mq;mq;0.000000;1.200000
07181;20230410210000;101540;10.800000;285.450000;72;19760;0;97410;mq;mq;mq;mq;-0.100000
07190;20230410210000;101580;3.600000;285.650000;71;55710;0;99770;mq;mq;mq;0.000000;0.800000
07207;20230410210000;102060;9.000000;285.150000;87;10000;1;101540;mq;mq;mq;mq;0.800000
07222;20230410210000;102010;4.400000;285.750000;90;12080;0;101700;mq;mq;mq;0.000000;1.200000
07240;20230410210000;101870;6.500000;285.450000;83;52010;0;100520;mq;mq;mq;0.000000;1.400000
07255;20230410210000;101930;5.700000;285.550000;95;19980;58;99940;mq;mq;mq;0.000000;0.600000
07280;20230410210000;101830;4.700000;287.550000;62;60000;0;99220;mq;mq;mq;0.000000;-0.100000
07299;20230410210000;101750;1.900000;287.150000;53;60000;0;98520;mq;mq;mq;0.000000;0.000000
07314;20230410210000;102230;7.900000;286.050000;91;mq;mq;101950;mq;mq;mq;mq;0.200000
07335;20230410210000;102110;5.600000;285.150000;93;50150;0;100660;mq;mq;mq;0.000000;0.600000
07434;20230410210000;102190;5.500000;283.950000;100;310;45;97400;mq;mq;mq;0.000000;0.400000
07460;20230410210000;102040;3.100000;287.850000;63;60000;0;98140;mq;mq;mq;0.000000;0.000000
07471;20230410210000;mq;5.000000;285.050000;63;20000;0;92520;92500;mq;mq;0.000000;0.000000
07481;20230410210000;102000;5.200000;288.850000;49;60000;3;99160;mq;mq;mq;0.000000;0.000000
07510;20230410210000;102390;4.700000;286.450000;97;1940;51;101810;mq;mq;mq;0.000000;1.000000
07535;20230410210000;102360;1.600000;286.850000;74;20000;0;99250;mq;mq;mq;0.000000;0.000000
07558;20230410210000;102250;3.300000;285.150000;70;20000;0;93980;mq;mq;mq;0.000000;0.000000
07577;20230410210000;102250;1.000000;286.350000;65;20000;0;101360;mq;mq;mq;0.000000;0.000000
07591;20230410210000;mq;2.400000;286.150000;50;mq;mq;92000;mq;276.850000;290.750000;0.000000;0.000000
07607;20230410210000;102560;3.000000;287.650000;77;60000;0;101850;mq;mq;mq;0.000000;0.000000
07621;20230410210000;102620;2.500000;285.550000;76;43420;0;98290;mq;mq;mq;0.000000;0.000000
07627;20230410210000;102550;3.200000;286.150000;78;20000;0;97640;mq;mq;mq;0.000000;0.000000
07630;20230410210000;102460;3.600000;288.250000;70;49330;0;100670;mq;mq;mq;0.000000;0.000000
07643;20230410210000;102290;2.600000;286.050000;92;17000;0;102190;mq;mq;mq;0.000000;mq
07650;20230410210000;102310;1.500000;286.650000;88;19320;0;101920;mq;mq;mq;0.000000;0.000000
07661;20230410210000;mq;2.200000;mq;mq;15000;2;mq;mq;mq;mq;mq;mq
07690;20230410210000;102170;2.000000;287.850000;74;40000;2;101860;mq;mq;mq;0.000000;0.000000
07747;20230410210000;102260;4.100000;291.450000;52;57800;0;101740;mq;mq;mq;0.000000;0.000000
07761;20230410210000;102240;2.400000;283.450000;82;22200;0;102130;mq;mq;mq;0.000000;0.000000
07790;20230410210000;mq;0.700000;mq;mq;60000;0;102050;mq;mq;mq;mq;mq
61968;20230410210000;101210;1.200000;298.550000;90;mq;mq;101160;mq;298.050000;305.250000;mq;0.400000
61972;20230410210000;101230;mq;296.450000;89;mq;mq;101160;mq;294.950000;303.150000;mq;0.200000
61976;20230410210000;101190;3.900000;299.550000;88;mq;mq;101100;mq;298.850000;303.750000;mq;2.600000
61980;20230410210000;101280;3.900000;297.450000;81;60000;0;101130;mq;mq;mq;mq;0.200000
61996;20230410210000;102630;9.200000;288.850000;86;mq;mq;102280;mq;286.950000;292.150000;mq;0.600000
61997;20230410210000;102270;8.400000;278.050000;96;mq;mq;100460;mq;276.850000;278.550000;mq;3.800000
61998;20230410210000;101920;13.900000;277.650000;62;mq;mq;101550;mq;mq;mq;mq;mq
67005;20230410210000;101230;1.100000;300.050000;85;20000;0;101150;mq;mq;mq;mq;0.600000
71805;20230410210000;101980;6.600000;276.450000;76;14870;0;101890;mq;mq;mq;mq;0.000000
78890;20230410210000;101460;5.300000;299.750000;70;mq;mq;101140;mq;298.150000;301.750000;mq;0.000000
78894;20230410210000;101480;3.300000;302.350000;63;mq;mq;100970;mq;297.350000;303.750000;mq;0.000000
78897;20230410210000;101460;5.800000;300.150000;65;21390;mq;101370;mq;mq;mq;mq;-0.100000
78922;20230410210000;101490;7.100000;299.850000;70;mq;mq;101040;mq;298.650000;302.250000;mq;0.000000
78925;20230410210000;101450;7.500000;301.350000;60;35810;0;101360;mq;mq;mq;mq;-0.100000
81401;20230410210000;101160;2.000000;301.250000;74;mq;mq;101100;mq;297.250000;305.150000;mq;5.600000
81405;20230410210000;101200;2.600000;299.850000;83;28520;0;101110;mq;mq;mq;mq;42.800000
81408;20230410210000;101170;1.500000;297.550000;97;mq;mq;101090;mq;296.750000;303.350000;mq;26.400000
81415;20230410210000;mq;0.500000;300.950000;80;mq;mq;mq;mq;297.350000;305.050000;mq;0.600000
89642;20230410210000;100180;3.100000;261.750000;48;mq;mq;99620;mq;mq;mq;mq;mq
07005;20230411000000;101420;8.900000;282.350000;86;15100;0;100540;mq;mq;mq;0.000000;3.800000
07015;20230411000000;101260;6.800000;282.050000;82;17920;0;100690;mq;mq;mq;0.000000;1.800000
07020;20230411000000;101590;10.100000;283.550000;80;16000;2;101480;mq;mq;mq;mq;4.200000
07027;20230411000000;101700;5.900000;281.650000;87;19500;0;100880;mq;mq;mq;0.000000;3.000000
07037;20230411000000;101640;6.700000;281.350000;87;18500;0;99730;mq;mq;mq;0.000000;5.600000
07072;20230411000000;101500;5.200000;282.850000;85;20000;61;100350;mq;mq;mq;0.000000;8.500000
07110;20230411000000;102000;3.400000;280.250000;88;16560;0;100790;mq;mq;mq;0.000000;5.200000
07117;20230411000000;101840;7.300000;283.050000;79;mq;mq;101130;mq;mq;mq;mq;3.400000
07130;20230411000000;101980;4.300000;281.750000;86;39790;0;101530;mq;mq;mq;0.000000;mq
07139;20230411000000;101860;3.900000;281.650000;84;20000;0;100090;mq;mq;mq;0.000000;2.400000
07149;20230411000000;101690;5.000000;283.150000;84;38220;3;100600;mq;mq;mq;0.000000;13.100000
07168;20230411000000;101700;10.200000;283.750000;87;9650;61;100270;mq;mq;mq;0.000000;1.400000
07181;20230411000000;101490;6.700000;284.250000;90;60000;0;97350;mq;mq;mq;mq;mq
07190;20230411000000;101410;6.100000;286.350000;76;58740;0;99610;mq;mq;mq;0.000000;1.600000
07207;20230411000000;102130;6.100000;284.650000;78;15000;1;101610;mq;mq;mq;mq;0.800000
07222;20230411000000;102060;3.400000;283.450000;91;13270;0;101740;mq;mq;mq;0.000000;1.600000
07240;20230411000000;101940;5.000000;284.650000;86;19790;0;100590;mq;mq;mq;0.000000;1.400000
